Order_ID,Order_Date,Region,Sales_Rep,Product_Category,Product_Name,Customer_Segment,Quantity,Unit_Price,Discount_Rate,Revenue,Deal_Status,Channel
ORD-10800,2022-09-03,north,Sophia Lee,Consulting,Strategy Session,start-up,45,3739.53,0.28,121160.77,lost,Direct
ORD-10082,04/11/2023,EAST,,Consulting,Roadmap Workshop,enterprise,41,3437.78,0.1,126854.08,Lost,partner
ORD-10825,09/01/2023,south,Sophia Lee,Consulting,Strategy Session,ENTERPRISE,48,2198.1,0.13,91792.66,LOST,Direct
ORD-10844,05/25/2023,west,Sophia Lee,Software,AutoSync,Startup,46,4425.73,0.09,185261.06,won,
ORD-10613,"September 07, 2023",EAST,Nina Torres,Software,CloudDash,smb,42,844.89,0.24,26968.89,lost,DIRECT
ORD-10379,08/31/2022,EAST,Nina Torres,Software,CloudDash,start-up,38,848.17,0.29,22883.63,Lost,partner
ORD-10076,"November 12, 2022",south,Ethan Ross,Services,Migration,start-up,30,2778.76,0.13,72525.64,Lost,Direct
ORD-10388,25-02-2023,EAST,Nina Torres,Software,CloudDash,smb,35,2146.63,0.13,65364.88,,direct
ORD-10406,04-12-2023,NORTH,Zoe Nguyen,Consulting,Audit Package,Startup,26,1434.17,0.06,35051.11,LOST,DIRECT
ORD-10291,11-02-2022,,Sophia Lee,Software,DataVault,startup,47,421.26,0.33,13265.48,WON,Referral
ORD-10110,2022-06-23,NORTH,Marcus Webb,Subscriptions,Enterprise Plan,enterprise,29,3326.6,0.17,80071.26,lost,Direct
ORD-10624,"December 22, 2023",Central,Ethan Ross,Services,Onboarding,Enterprise,41,2244.85,0.22,71790.3,WON,referral
ORD-10777,2024-10-26,West,Mia Fernandez,Hardware,NAS Drive,Enterprise,49,999.83,0.34,32334.5,WON,DIRECT
ORD-10757,"March 24, 2023",south,Mia Fernandez,Consulting,Roadmap Workshop,ENTERPRISE,7,3019.34,0.34,13949.35,lost,referral
ORD-10246,2023-07-16,central,Nina Torres,Services,Training,ENTERPRISE,26,3146.74,0.25,61361.43,Won,DIRECT
ORD-10145,2022-09-16,South,Nina Torres,Services,Onboarding,ENTERPRISE,24,1891.47,0.27,33138.55,pending,partner
ORD-10128,"December 06, 2022",North,,Services,Support Plan,start-up,19,3774.34,0.27,52350.1,In Progress,online
ORD-10834,"December 20, 2023",South,Nina Torres,Software,CRM Pro,Enterprise,43,3736.54,0.07,149424.23,Won,Online
ORD-10622,08-06-2023,north,Aisha Patel,Services,Support Plan,start-up,50,3239.93,0.28,116637.48,LOST,DIRECT
ORD-10956,10-09-2024,south,Sophia Lee,Subscriptions,Pro Plan,smb,25,3503.38,0.04,84081.12,Pending,Online
ORD-10928,2023-11-15,West,Derek Stone,Services,Onboarding,startup,13,1505.33,0.14,16829.59,Pending,Referral
ORD-10486,2023-03-11,central,,Services,Onboarding,smb,33,2772.47,0.27,9999999.0,lost,partner
ORD-10891,"September 13, 2022",central,Zoe Nguyen,Consulting,Audit Package,,28,2639.69,0.27,53955.26,PENDING,Referral
ORD-10090,28-08-2023,EAST,Marcus Webb,Hardware,Switch Pro,smb,17,4574.54,0.33,52104.01,,Online
ORD-10205,2023-09-07,central,James Carter,Software,CloudDash,startup,31,327.77,0.0,10160.87,PENDING,Referral
ORD-10277,"October 18, 2024",west,Zoe Nguyen,Software,AutoSync,startup,27,1037.32,0.31,19325.27,WON,referral
ORD-10170,26/07/2023,south,Aisha Patel,Services,Support Plan,start-up,31,1776.58,0.33,36899.57,LOST,Direct
ORD-10901,01/04/2024,South,Aisha Patel,Services,Support Plan,startup,43,306.16,0.03,12769.93,lost,referral
ORD-10056,10/23/2023,north,Derek Stone,Consulting,Audit Package,startup,2,2496.82,0.11,4444.34,,Online
ORD-10404,08/03/2022,East,Liam Brooks,Hardware,ServerX,start-up,45,91.67,0.24,3135.11,LOST,Direct
ORD-10241,"March 15, 2024",NORTH,Mia Fernandez,Services,Migration,startup,5,3186.46,0.31,10993.29,pending,direct
ORD-10599,11/01/2023,south,Mia Fernandez,Subscriptions,Basic Plan,start-up,13,1503.14,0.17,16218.88,pending,Online
ORD-10346,04/03/2024,Central,Nina Torres,Subscriptions,Pro Plan,SMB,26,4819.79,0.34,82707.6,lost,Referral
ORD-10097,2024-07-20,central,Aisha Patel,Subscriptions,Basic Plan,Startup,9,3945.54,0.07,33024.17,Lost,referral
ORD-10116,11/06/2024,,Ethan Ross,Software,AutoSync,Startup,22,3906.63,0.03,83367.48,Lost,DIRECT
ORD-10201,01/05/2022,North,Sophia Lee,Software,CloudDash,ENTERPRISE,5,3550.49,0.0,17752.45,Lost,partner
ORD-10870,23-01-2022,South,Ethan Ross,Hardware,ServerX,SMB,6,4884.48,0.2,23445.5,lost,direct
ORD-10479,24/07/2023,central,Ethan Ross,Hardware,NAS Drive,ENTERPRISE,42,1777.65,0.05,70928.24,Won,referral
ORD-10323,07-12-2023,NORTH,Sophia Lee,Consulting,Strategy Session,enterprise,20,4744.89,0.16,79714.15,Won,Referral
ORD-10193,08/27/2024,South,Derek Stone,Hardware,ServerX,startup,36,2673.46,,82770.32,Pending,Referral
ORD-10443,05-06-2023,West,Zoe Nguyen,Consulting,Roadmap Workshop,Enterprise,39,130.7,0.05,4842.43,lost,partner
ORD-10798,2023-01-03,north,Ethan Ross,Services,Migration,ENTERPRISE,16,218.26,,3212.79,Pending,Online
ORD-10454,04/24/2023,central,Nina Torres,Hardware,ServerX,enterprise,16,4747.26,0.32,51650.19,Won,Online
ORD-10528,03-06-2023,West,Sophia Lee,Consulting,Audit Package,Startup,11,3914.62,0.1,38754.74,lost,referral
ORD-10788,2024-10-04,East,Aisha Patel,Subscriptions,Enterprise Plan,Startup,46,3727.69,0.25,,Pending,online
ORD-10550,07/20/2024,EAST,Nina Torres,Hardware,NAS Drive,Startup,13,1712.66,0.01,22041.93,lost,Referral
ORD-10801,"January 06, 2023",West,Liam Brooks,Services,Support Plan,,5,3583.15,0.3,12541.02,LOST,Referral
ORD-10168,"February 22, 2023",west,Mia Fernandez,Consulting,Roadmap Workshop,ENTERPRISE,14,2826.39,0.35,25720.15,PENDING,Direct
ORD-10958,2024-06-29,East,,Consulting,Audit Package,Enterprise,23,2528.16,0.3,40703.38,,Online
ORD-10296,03/04/2024,,Liam Brooks,Services,Migration,Enterprise,29,2352.04,0.08,62752.43,lost,referral
ORD-10876,01/31/2022,south,Ethan Ross,Software,CRM Pro,start-up,11,4673.58,0.06,48324.82,LOST,DIRECT
ORD-10601,"June 25, 2024",North,James Carter,Hardware,Switch Pro,ENTERPRISE,28,715.72,0.25,15030.12,pending,Online
ORD-10906,26/11/2024,NORTH,Aisha Patel,Services,Support Plan,Enterprise,9,1137.82,0.25,7680.28,LOST,DIRECT
ORD-10395,2022-05-21,west,Derek Stone,Subscriptions,Pro Plan,smb,39,4817.13,0.16,157809.18,Lost,Direct
ORD-10426,"May 28, 2023",,Sophia Lee,Hardware,Edge Router,SMB,13,2331.13,0.27,22122.42,Won,Referral
ORD-10867,08/07/2022,EAST,Marcus Webb,Hardware,ServerX,SMB,12,4121.4,0.34,32641.49,Pending,DIRECT
ORD-10559,01/21/2024,central,Ethan Ross,Software,DataVault,Startup,35,612.11,0.17,17781.8,Lost,partner
ORD-10525,30-11-2024,central,Marcus Webb,Services,Onboarding,Enterprise,1,2085.68,0.18,1710.26,won,Online
ORD-10950,"November 26, 2024",North,Sophia Lee,Software,CRM Pro,Startup,7,4118.6,0.2,23064.16,In Progress,Online
ORD-10014,05/16/2024,,Aisha Patel,Services,Training,,29,648.97,,17314.52,PENDING,Online
ORD-10252,2023-08-07,central,Derek Stone,Hardware,NAS Drive,startup,42,320.12,0.31,9277.08,lost,DIRECT
ORD-10238,05/01/2023,Central,Nina Torres,Subscriptions,Basic Plan,ENTERPRISE,14,4036.93,0.2,45213.62,,Partner
ORD-10120,2023-08-11,central,Sophia Lee,Subscriptions,Pro Plan,Enterprise,37,3276.6,0.11,-1000.0,pending,Partner
ORD-10285,26-07-2022,south,Nina Torres,Hardware,Edge Router,start-up,12,3550.56,0.2,34085.38,LOST,Referral
ORD-10554,21/08/2024,North,Liam Brooks,Subscriptions,Pro Plan,enterprise,32,1240.53,0.2,31757.57,pending,
ORD-10196,2023-01-25,West,Aisha Patel,Subscriptions,Pro Plan,,21,3888.79,0.13,71048.19,PENDING,Online
ORD-10345,2024-12-22,west,Liam Brooks,Subscriptions,Enterprise Plan,ENTERPRISE,12,3665.95,0.04,42231.74,In Progress,online
ORD-10545,29/08/2022,north,Mia Fernandez,Services,Support Plan,start-up,18,312.69,,5403.28,Lost,Partner
ORD-10250,"December 03, 2022",East,Aisha Patel,Hardware,Edge Router,SMB,7,743.07,0.04,4993.43,won,direct
ORD-10645,28/09/2023,NORTH,Nina Torres,Software,DataVault,start-up,25,2408.38,,,pending,direct
ORD-10812,09/10/2022,west,Derek Stone,Subscriptions,Basic Plan,Startup,19,2780.13,0.21,41729.75,In Progress,
ORD-10412,10/24/2022,central,Nina Torres,Consulting,Strategy Session,enterprise,22,1179.68,0.11,23098.13,WON,direct
ORD-10485,2022-01-04,North,Zoe Nguyen,Software,CloudDash,startup,22,1780.77,0.28,28207.4,Won,direct
ORD-10430,2023-11-25,North,Nina Torres,Hardware,ServerX,ENTERPRISE,15,1617.86,0.2,19414.32,,Online
ORD-10776,05/05/2024,EAST,Derek Stone,Consulting,Strategy Session,Startup,46,714.94,0.17,27296.41,WON,Referral
ORD-10751,03/11/2024,,James Carter,Services,Migration,Startup,14,3586.34,0.31,34644.04,WON,partner
ORD-10290,15-02-2024,west,Liam Brooks,Software,DataVault,ENTERPRISE,5,4006.01,0.01,19829.75,pending,online
ORD-10016,06-03-2022,north,Ethan Ross,Hardware,Edge Router,SMB,9,3630.6,0.31,22546.03,PENDING,online
ORD-10158,06-08-2022,South,Zoe Nguyen,Software,CloudDash,SMB,7,300.5,0.33,1409.34,,partner
ORD-10243,"July 10, 2022",central,Nina Torres,Software,DataVault,startup,32,1379.26,0.29,31336.79,Lost,partner
ORD-10066,06/03/2022,North,Liam Brooks,Consulting,Audit Package,Enterprise,19,3549.43,0.25,50579.38,Lost,Referral
ORD-10907,17-09-2022,south,Zoe Nguyen,Hardware,Switch Pro,smb,48,4054.61,0.15,165428.09,pending,partner
ORD-10359,07/02/2024,west,Zoe Nguyen,Consulting,Audit Package,SMB,33,457.61,0.03,14648.1,,DIRECT
ORD-10935,08/19/2023,west,,Hardware,ServerX,enterprise,48,1711.6,0.17,68190.14,lost,online
ORD-10631,04/16/2024,North,Derek Stone,Services,Migration,SMB,38,3437.12,0.16,109712.87,LOST,
ORD-10504,11/29/2023,Central,Liam Brooks,Consulting,Roadmap Workshop,SMB,43,3364.55,0.26,107059.98,WON,online
ORD-10472,15-05-2024,Central,,Subscriptions,Pro Plan,start-up,47,2528.26,0.06,111698.53,won,Partner
ORD-10945,20-06-2023,Central,Derek Stone,Hardware,Edge Router,,9,3432.44,0.07,28729.52,In Progress,direct
ORD-10577,04/08/2024,NORTH,Aisha Patel,Hardware,Switch Pro,start-up,20,4181.2,0.11,74425.36,Won,Partner
ORD-10025,2022-05-29,West,Mia Fernandez,Subscriptions,Basic Plan,SMB,17,705.66,0.12,10556.67,PENDING,Online
ORD-10521,"May 03, 2023",central,Marcus Webb,Hardware,Switch Pro,Enterprise,49,4106.68,0.02,197202.77,lost,Partner
ORD-10857,2022-06-06,NORTH,Marcus Webb,Services,Migration,start-up,5,610.16,0.15,2593.18,pending,Partner
ORD-10530,03/15/2024,central,,Software,CloudDash,SMB,42,575.94,0.15,20561.06,,Online
ORD-10408,"November 03, 2022",,Marcus Webb,Consulting,Strategy Session,Startup,20,1292.32,0.3,18092.48,pending,partner
ORD-10665,05/08/2022,Central,Sophia Lee,Subscriptions,Enterprise Plan,enterprise,41,634.39,0.07,24189.29,WON,Partner
ORD-10883,2024-09-02,south,Zoe Nguyen,Software,CloudDash,ENTERPRISE,21,2862.62,0.35,39074.76,Lost,referral
ORD-10432,27/08/2023,West,Aisha Patel,Subscriptions,Enterprise Plan,Startup,47,2368.55,0.3,77925.29,LOST,partner
ORD-10431,"December 13, 2023",South,James Carter,Consulting,Roadmap Workshop,ENTERPRISE,3,2452.25,0.15,6253.24,lost,Direct
ORD-10484,12/26/2023,Central,Mia Fernandez,Consulting,Audit Package,ENTERPRISE,15,3557.51,0.34,35219.35,In Progress,DIRECT
ORD-10151,"September 26, 2023",West,Ethan Ross,Consulting,Roadmap Workshop,enterprise,21,3229.58,0.16,56969.79,WON,Direct
ORD-10327,11/09/2022,south,Zoe Nguyen,Hardware,ServerX,smb,43,549.85,0.18,,Pending,Referral
ORD-10256,2023-07-23,,Sophia Lee,Subscriptions,Basic Plan,Startup,38,3189.76,0.29,86059.72,Pending,Partner
ORD-10311,01/18/2022,south,Mia Fernandez,Services,Training,startup,23,2322.04,0.08,49134.37,Pending,partner
ORD-10787,25-11-2022,,Derek Stone,Hardware,Switch Pro,start-up,43,721.99,0.19,25146.91,won,direct
ORD-10304,2024-04-02,EAST,Nina Torres,Hardware,Edge Router,smb,2,1722.44,0.28,2480.31,LOST,Direct
ORD-10413,20-08-2023,Central,Liam Brooks,Services,Training,start-up,11,960.24,0.01,10457.01,Pending,
ORD-10133,22-07-2022,NORTH,Marcus Webb,Software,CloudDash,ENTERPRISE,29,3095.97,0.32,61052.53,pending,Direct
ORD-10031,12/04/2024,NORTH,Aisha Patel,Hardware,Edge Router,Enterprise,48,4626.21,0.27,162102.4,WON,partner
ORD-10765,02/09/2023,EAST,Marcus Webb,Subscriptions,Pro Plan,smb,29,4840.24,0.07,130541.27,In Progress,direct
ORD-10458,10-07-2023,north,James Carter,Services,Migration,SMB,33,4884.23,0.03,156344.2,Pending,Referral
ORD-10161,21-08-2024,west,James Carter,Software,DataVault,smb,49,2046.11,0.02,98254.2,LOST,online
ORD-10339,2024-07-06,West,Zoe Nguyen,Services,Migration,Enterprise,26,2091.08,0.19,44038.14,won,DIRECT
ORD-10286,01/01/2024,central,Mia Fernandez,Hardware,Switch Pro,smb,12,3657.71,0.33,,WON,DIRECT
ORD-10248,2024-06-30,North,Nina Torres,Software,DataVault,start-up,15,1946.2,0.26,,won,Online
ORD-10463,"November 06, 2023",west,Marcus Webb,Hardware,NAS Drive,,20,3458.23,0.31,47723.57,WON,Partner
ORD-10579,"January 03, 2023",central,Aisha Patel,Software,AutoSync,,39,3740.55,0.2,116705.16,won,Direct
ORD-10819,17/12/2024,North,Mia Fernandez,Consulting,Roadmap Workshop,SMB,5,1866.9,0.05,8867.77,WON,partner
ORD-10013,2022-06-11,West,Sophia Lee,Subscriptions,Basic Plan,start-up,11,1362.03,0.31,,PENDING,DIRECT
ORD-10001,22/04/2023,Central,James Carter,Subscriptions,Enterprise Plan,startup,29,2966.87,0.28,61948.25,Lost,DIRECT
ORD-10736,"March 06, 2023",,Ethan Ross,Software,DataVault,ENTERPRISE,48,97.92,0.28,,lost,Online
ORD-10207,31-08-2024,North,Sophia Lee,Services,Onboarding,ENTERPRISE,2,4809.27,0.21,7598.65,LOST,direct
ORD-10629,02-07-2022,NORTH,Mia Fernandez,Software,CloudDash,,8,1161.2,0.07,8639.33,pending,DIRECT
ORD-10915,"July 17, 2023",north,Sophia Lee,Consulting,Roadmap Workshop,Startup,25,1220.29,0.01,30202.18,In Progress,online
ORD-10833,04/19/2023,,Liam Brooks,Consulting,Roadmap Workshop,startup,20,594.77,0.13,10349.0,Won,Direct
ORD-10842,19/01/2022,West,Ethan Ross,Subscriptions,Pro Plan,SMB,46,1379.15,0.04,60903.26,lost,Partner
ORD-10264,29-09-2023,north,Ethan Ross,Consulting,Audit Package,SMB,37,3933.31,0.26,107694.03,lost,direct
ORD-10274,22/06/2022,,Derek Stone,Software,CRM Pro,SMB,9,505.29,0.3,3183.33,pending,Direct
ORD-10070,07/07/2022,central,,Subscriptions,Enterprise Plan,smb,3,3827.39,0.06,0.0,In Progress,online
ORD-10640,11/03/2023,North,Ethan Ross,Subscriptions,Pro Plan,enterprise,50,2515.65,0.03,122009.02,Lost,Direct
ORD-10444,2023-09-11,,Aisha Patel,Hardware,ServerX,smb,33,2803.8,0.32,,PENDING,Direct
ORD-10829,17-04-2022,EAST,Mia Fernandez,Software,CloudDash,smb,32,458.94,0.15,12483.17,lost,Partner
ORD-10098,01/03/2023,South,Aisha Patel,Services,Onboarding,smb,9,2724.07,0.28,17651.97,WON,Referral
ORD-10848,12/27/2022,Central,Zoe Nguyen,Hardware,Switch Pro,Enterprise,11,4432.0,0.29,34613.92,lost,Partner
ORD-10021,"August 08, 2023",west,Zoe Nguyen,Hardware,Switch Pro,SMB,38,3691.9,0.02,137486.36,Won,Referral
ORD-10705,27/12/2024,south,Ethan Ross,Consulting,Audit Package,Enterprise,28,4229.49,0.14,,LOST,direct
ORD-10414,26-04-2023,north,,Hardware,ServerX,,31,2764.75,0.01,,won,
ORD-10517,24-12-2023,,Marcus Webb,Software,AutoSync,Enterprise,38,886.94,0.02,33029.65,pending,DIRECT
ORD-10149,2023-12-13,west,Ethan Ross,Services,Support Plan,ENTERPRISE,33,1160.0,0.34,25264.8,LOST,Online
ORD-10647,04/05/2023,West,Ethan Ross,Subscriptions,Pro Plan,start-up,6,4540.68,0.17,22612.59,Pending,
ORD-10354,27-05-2024,west,Derek Stone,Hardware,Switch Pro,Enterprise,30,3562.96,0.05,101544.36,LOST,Direct
ORD-10933,"November 12, 2023",NORTH,James Carter,Consulting,Audit Package,,17,4412.22,0.06,70507.28,WON,partner
ORD-10052,10-08-2024,East,Marcus Webb,Subscriptions,Basic Plan,smb,38,177.11,0.11,5989.86,won,referral
ORD-10198,21-02-2023,East,Liam Brooks,Software,DataVault,Enterprise,36,4677.05,,134699.04,lost,referral
ORD-10122,"June 15, 2024",,Ethan Ross,Subscriptions,Pro Plan,Startup,25,2073.41,0.12,45615.02,lost,DIRECT
ORD-10203,04/02/2022,south,Ethan Ross,Services,Migration,ENTERPRISE,7,2645.71,0.08,17038.37,won,direct
ORD-10067,2024-07-18,central,Aisha Patel,Services,Support Plan,startup,9999,1162.81,,38663.43,won,Online
ORD-10223,31/03/2023,west,Ethan Ross,Subscriptions,Pro Plan,Startup,30,3873.09,0.21,91792.23,Pending,referral
ORD-10127,2024-12-14,central,Nina Torres,Subscriptions,Enterprise Plan,startup,11,945.19,0.24,7901.79,WON,Online
ORD-10655,26-06-2022,West,Marcus Webb,Consulting,Strategy Session,enterprise,10,3706.97,0.16,31138.55,WON,Online
ORD-10139,17-03-2022,South,James Carter,Hardware,Switch Pro,smb,26,4946.16,0.19,104166.13,PENDING,Direct
ORD-10417,12/07/2023,West,Marcus Webb,Subscriptions,Enterprise Plan,start-up,28,2641.13,0.22,57682.28,In Progress,referral
ORD-10218,26-03-2024,,Zoe Nguyen,Subscriptions,Pro Plan,startup,0,1856.83,0.33,32345.98,lost,direct
ORD-10546,"November 02, 2022",West,Marcus Webb,Hardware,ServerX,Enterprise,19,1087.47,0.09,18802.36,LOST,Online
ORD-10157,22-02-2023,Central,Marcus Webb,Services,Training,Startup,9,3815.29,0.18,28156.84,Pending,Direct
ORD-10094,2024-10-05,,Aisha Patel,Subscriptions,Pro Plan,,43,4749.43,0.24,155211.37,LOST,Online
ORD-10255,26/03/2024,south,Ethan Ross,Consulting,Roadmap Workshop,,41,2706.0,0.22,86537.88,won,Online
ORD-10222,2022-06-24,South,Nina Torres,Hardware,ServerX,startup,28,574.43,0.03,15601.52,LOST,Online
ORD-10643,09/22/2022,North,Derek Stone,Services,Onboarding,startup,26,1313.06,0.08,31408.4,won,Online
ORD-10738,10/12/2022,East,Mia Fernandez,Subscriptions,Pro Plan,SMB,5,2695.73,0.07,12535.14,Pending,DIRECT
ORD-10039,2022-12-14,south,Ethan Ross,Subscriptions,Basic Plan,SMB,15,4042.49,0.05,57605.48,lost,Direct
ORD-10130,"December 16, 2024",NORTH,Aisha Patel,Subscriptions,Pro Plan,Enterprise,24,2794.98,0.04,64396.34,pending,DIRECT
ORD-10694,10/21/2024,NORTH,Nina Torres,Subscriptions,Basic Plan,,29,256.87,0.28,5363.45,PENDING,Referral
ORD-10189,2023-01-22,North,Liam Brooks,Subscriptions,Basic Plan,SMB,7,2990.02,0.16,17581.32,won,Direct
ORD-10942,03/25/2022,south,Mia Fernandez,Software,CloudDash,smb,28,1793.66,0.29,35657.96,Won,Online
ORD-10589,02/14/2023,central,Nina Torres,Software,DataVault,smb,23,1793.41,0.3,28873.9,In Progress,online
ORD-10402,2022-08-07,north,Zoe Nguyen,Subscriptions,Enterprise Plan,,24,3122.3,0.17,62196.22,pending,Online
ORD-10760,05/27/2024,Central,Sophia Lee,Software,AutoSync,start-up,13,800.77,0.07,9681.31,lost,direct
ORD-10038,01-01-2022,south,Aisha Patel,Consulting,Audit Package,start-up,44,1107.82,0.17,40457.59,pending,Partner
ORD-10242,"July 10, 2022",west,Derek Stone,Services,Migration,Startup,1,4351.09,0.3,3045.76,In Progress,
ORD-10353,02/07/2023,south,Zoe Nguyen,Hardware,ServerX,ENTERPRISE,48,2593.54,0.13,108306.23,,online
ORD-10620,07/23/2023,East,Zoe Nguyen,Services,Onboarding,Enterprise,45,4591.41,0.24,157026.22,Won,Online
ORD-10650,2022-02-03,central,Zoe Nguyen,Hardware,Edge Router,Enterprise,27,4389.94,0.1,106675.54,won,
ORD-10534,05-07-2022,,Nina Torres,Software,AutoSync,SMB,36,244.69,0.13,7663.69,WON,Partner
ORD-10503,11/09/2023,West,,Subscriptions,Basic Plan,SMB,11,4870.76,,46613.17,PENDING,referral
ORD-10159,05/06/2024,NORTH,Nina Torres,Subscriptions,Basic Plan,ENTERPRISE,33,2360.73,0.31,53753.82,pending,Partner
ORD-10394,2022-11-19,south,,Services,Migration,startup,13,2612.83,0.26,25135.42,In Progress,Partner
ORD-10537,"March 29, 2022",north,Aisha Patel,Subscriptions,Enterprise Plan,ENTERPRISE,15,4627.84,0.01,68723.42,In Progress,Online
ORD-10695,08/16/2023,North,James Carter,Consulting,Roadmap Workshop,smb,23,4220.07,0.07,90267.3,Pending,direct
ORD-10240,07/15/2022,EAST,James Carter,Services,Support Plan,,10,3571.4,0.29,25356.94,Lost,Online
ORD-10013,2022-06-11,West,Sophia Lee,Subscriptions,Basic Plan,start-up,11,1362.03,0.31,,PENDING,DIRECT
ORD-10657,"June 03, 2024",West,Mia Fernandez,Subscriptions,Basic Plan,start-up,32,2591.11,0.25,62186.64,Pending,referral
ORD-10475,13/11/2024,NORTH,Liam Brooks,Subscriptions,Basic Plan,ENTERPRISE,37,4362.96,,113000.66,LOST,online
ORD-10895,"February 05, 2023",north,Nina Torres,Consulting,Roadmap Workshop,startup,24,3921.87,0.18,77182.4,Won,referral
ORD-10866,"January 23, 2022",EAST,Zoe Nguyen,Subscriptions,Enterprise Plan,smb,28,4660.68,,117449.14,Lost,Direct
ORD-10314,09/04/2023,NORTH,Ethan Ross,Hardware,Edge Router,Startup,47,176.0,0.17,6865.76,WON,direct
ORD-10361,2024-06-10,central,Marcus Webb,Software,AutoSync,Enterprise,5,318.63,0.28,1147.07,won,
ORD-10590,11/05/2023,Central,Sophia Lee,Software,DataVault,SMB,11,4513.22,0.19,40212.79,lost,DIRECT
ORD-10320,2023-01-05,West,Nina Torres,Hardware,ServerX,Enterprise,18,1086.44,0.27,14275.82,pending,Direct
ORD-10904,06/06/2022,central,Liam Brooks,Consulting,Roadmap Workshop,start-up,12,1528.84,0.32,12475.33,WON,online
ORD-10034,29/03/2024,East,James Carter,Software,DataVault,smb,7,3003.03,0.12,18498.66,Won,Partner
ORD-10672,24-06-2024,central,Liam Brooks,Hardware,ServerX,Enterprise,22,1980.47,,32677.76,PENDING,
ORD-10564,08/21/2023,north,James Carter,Hardware,Switch Pro,,22,3296.01,,52208.8,In Progress,Direct
ORD-10355,11-11-2022,Central,James Carter,Subscriptions,Pro Plan,Startup,46,1623.4,0.08,68702.29,won,Partner
ORD-10034,29/03/2024,East,James Carter,Software,DataVault,smb,7,3003.03,0.12,18498.66,Won,Partner
ORD-10334,"February 29, 2024",EAST,Marcus Webb,Software,CRM Pro,,27,-50.0,0.17,102202.37,won,referral
ORD-10688,2024-06-28,west,Mia Fernandez,Services,Onboarding,start-up,22,2213.24,0.15,41387.59,Won,Online
ORD-10376,2023-10-26,west,Derek Stone,Services,Support Plan,startup,24,2959.01,0.31,49001.21,Pending,DIRECT
ORD-10184,2024-09-28,west,Zoe Nguyen,Software,DataVault,startup,37,335.8,0.16,10436.66,pending,online
ORD-10823,11-01-2022,NORTH,Liam Brooks,Services,Onboarding,startup,13,469.48,0.18,5004.66,pending,Online
ORD-10423,20-01-2023,North,Marcus Webb,Software,DataVault,enterprise,18,668.94,0.15,,lost,partner
ORD-10325,2024-04-06,South,Aisha Patel,Hardware,ServerX,,24,3569.99,0.28,61689.43,won,Online
ORD-10187,"February 13, 2024",north,Ethan Ross,Hardware,Switch Pro,enterprise,35,1995.64,0.04,67053.5,WON,Online
ORD-10284,2023-10-25,North,Marcus Webb,Subscriptions,Basic Plan,Startup,24,3537.46,,65372.26,won,online
ORD-10391,04/17/2022,EAST,James Carter,Software,CloudDash,startup,5,1352.31,0.13,5882.55,won,online
ORD-10955,"September 10, 2022",NORTH,James Carter,Hardware,NAS Drive,ENTERPRISE,9999,3513.16,0.07,156827.46,PENDING,Referral
ORD-10165,05/09/2023,East,Ethan Ross,Subscriptions,Enterprise Plan,,2,1873.37,,2847.52,pending,referral
ORD-10347,07/16/2024,NORTH,Liam Brooks,Subscriptions,Enterprise Plan,Startup,41,1125.85,0.07,42928.66,PENDING,Direct
ORD-10298,"December 06, 2024",west,Zoe Nguyen,Subscriptions,Pro Plan,smb,26,4518.75,,88115.62,won,direct
ORD-10535,27-01-2023,EAST,Sophia Lee,Services,Onboarding,start-up,9,226.71,0.01,2019.99,Lost,Referral
ORD-10229,09/05/2022,north,Ethan Ross,Hardware,Switch Pro,SMB,8,1348.65,0.3,7552.44,pending,online
ORD-10859,27/04/2024,central,Nina Torres,Hardware,NAS Drive,startup,36,2510.66,0.19,73210.85,Pending,Referral
ORD-10827,08-09-2024,north,Liam Brooks,Consulting,Roadmap Workshop,ENTERPRISE,49,3833.74,,129618.75,LOST,Direct
ORD-10694,10/21/2024,NORTH,Nina Torres,Subscriptions,Basic Plan,,29,256.87,0.28,5363.45,PENDING,Referral
ORD-10855,06/06/2022,East,Sophia Lee,Services,Onboarding,ENTERPRISE,28,2675.88,0.21,59190.47,WON,online
ORD-10041,2022-01-12,EAST,Aisha Patel,Hardware,Edge Router,Enterprise,16,4591.48,0.04,70525.13,PENDING,DIRECT
ORD-10868,"June 08, 2022",West,Nina Torres,Consulting,Strategy Session,,42,2149.9,,82169.18,LOST,DIRECT
ORD-10748,04-12-2022,South,Ethan Ross,Software,CRM Pro,enterprise,25,1751.11,0.14,37648.86,pending,Partner
ORD-10921,10/10/2022,West,Sophia Lee,Hardware,NAS Drive,startup,43,655.75,,23121.75,pending,referral
ORD-10862,23/10/2022,EAST,,Hardware,ServerX,ENTERPRISE,45,3534.62,0.13,138380.37,won,DIRECT
ORD-10587,2024-05-20,north,James Carter,Consulting,Strategy Session,SMB,3,3975.62,0.18,9780.03,won,Online
ORD-10543,"August 05, 2023",West,Marcus Webb,Hardware,Switch Pro,start-up,16,4693.54,0.21,59326.35,Pending,Direct
ORD-10446,2023-09-08,Central,Liam Brooks,Subscriptions,Enterprise Plan,enterprise,31,905.87,0.29,19938.2,LOST,Online
ORD-10447,15/07/2022,central,Derek Stone,Software,CRM Pro,Enterprise,23,4404.97,0.15,86117.16,LOST,online
ORD-10349,04/05/2024,south,Liam Brooks,Software,CRM Pro,startup,4,3367.76,0.07,12528.07,WON,DIRECT
